deaths,dragonKills,baronKills,firstBloodKill,firstBloodAssist,kills,lane,neutralMinionsKilled,turretTakedowns,turretsLost,visionScore,goldEarned,timeCCingOthers,enemyMissingPings,clearedPings,totalPings,wardsPlaced,wardsKilled,detectorPlaced,position,duration,win
9,0,0,False,False,4,NONE,0,3,1,0,11028,41,0,0,0,0,0,0,SUPPORT,973,True
11,0,0,False,False,13,NONE,0,2,1,0,12755,20,0,0,1,0,0,0,SUPPORT,973,True
6,0,0,False,False,17,NONE,0,3,1,0,12607,12,0,0,1,0,0,0,SUPPORT,973,True
9,0,0,False,False,23,NONE,0,2,1,0,15646,0,0,0,2,0,0,0,DUO,973,True
13,0,0,True,False,10,NONE,0,0,3,0,11306,17,0,0,0,0,0,0,SUPPORT,973,False
11,0,0,False,True,8,NONE,0,1,3,0,11655,62,0,0,1,0,0,0,DUO,973,False
14,0,0,False,True,5,NONE,0,0,3,0,10364,63,0,0,2,0,0,0,SUPPORT,973,False
14,0,0,False,True,18,NONE,0,1,3,0,15653,12,0,0,0,0,0,0,SUPPORT,973,False
15,0,0,False,False,7,NONE,0,1,3,0,10343,29,0,0,0,0,0,0,SUPPORT,973,False
4,0,0,True,False,10,TOP,0,4,4,12,11485,29,2,0,7,9,0,0,SOLO,1447,True
5,2,0,False,False,12,JUNGLE,126,0,4,17,10916,21,18,0,78,10,2,1,NONE,1447,True
4,0,0,False,False,8,MIDDLE,0,2,4,9,9275,59,4,0,9,7,0,0,CARRY,1447,True
4,1,0,False,False,15,BOTTOM,12,6,4,17,13958,0,7,0,24,9,0,0,SOLO,1447,True
3,0,0,False,False,4,MIDDLE,4,0,4,32,8223,50,6,0,31,12,2,1,SUPPORT,1447,True
7,0,0,False,False,1,TOP,0,2,9,12,9426,6,0,0,3,7,0,0,SOLO,1447,False
11,1,0,False,False,1,JUNGLE,125,0,9,15,8368,9,3,0,16,2,2,1,NONE,1447,False
8,0,0,False,False,9,MIDDLE,0,1,9,12,11138,29,0,0,9,7,0,0,SOLO,1447,False
13,0,0,False,False,7,BOTTOM,4,2,9,10,13202,9,0,0,9,5,1,0,CARRY,1447,False
10,0,0,False,False,2,BOTTOM,0,1,9,44,7336,19,0,0,1,20,3,1,SUPPORT,1447,False
0,0,0,False,False,5,NONE,0,0,0,11,7260,4,0,0,7,7,0,2,DUO,922,True
2,1,0,False,False,7,NONE,76,0,0,11,6575,7,9,0,61,6,1,1,SUPPORT,922,True
2,0,0,False,False,2,NONE,0,0,0,9,5956,9,11,0,58,6,0,1,SUPPORT,922,True
0,0,0,True,False,8,NONE,0,2,0,0,8142,4,0,0,12,3,0,0,SUPPORT,922,True
2,0,0,False,True,1,NONE,0,0,0,25,4617,29,2,0,26,14,2,2,SUPPORT,922,True
5,0,0,False,False,0,NONE,0,0,3,7,3651,11,1,0,8,5,1,0,SUPPORT,922,False
4,0,0,False,False,2,NONE,94,0,3,9,5807,9,2,0,39,5,0,0,SUPPORT,922,False
6,0,0,False,False,2,NONE,0,0,3,6,5591,22,2,0,25,5,0,0,SUPPORT,922,False
6,0,0,False,False,1,NONE,0,0,3,7,4935,3,4,0,22,5,0,0,SUPPORT,922,False
2,0,0,False,False,1,NONE,0,0,3,31,3977,8,4,0,52,12,6,3,SUPPORT,922,False
3,0,0,False,False,5,TOP,0,2,2,15,9310,20,1,0,12,7,2,0,SOLO,1428,True
0,3,0,True,False,9,JUNGLE,210,1,2,22,12537,21,3,0,41,5,3,3,NONE,1428,True
1,0,0,False,False,10,MIDDLE,0,2,2,14,11705,2,0,0,6,8,0,0,SOLO,1428,True
2,0,0,False,True,4,BOTTOM,4,2,2,8,9593,0,4,0,18,1,4,0,CARRY,1428,True
2,0,0,False,True,0,BOTTOM,4,2,2,72,6852,26,1,0,20,27,10,4,SUPPORT,1428,True
2,0,0,False,False,2,TOP,4,1,6,19,8370,21,1,0,21,10,2,3,SOLO,1428,False
7,0,0,False,False,3,JUNGLE,135,0,6,14,8418,21,1,0,26,3,1,1,NONE,1428,False
7,0,0,False,False,0,MIDDLE,0,0,6,13,6894,4,5,0,19,8,2,0,SOLO,1428,False
6,0,0,False,False,3,BOTTOM,2,1,6,10,9454,32,1,0,14,8,0,0,CARRY,1428,False
6,0,0,False,False,0,BOTTOM,0,0,6,40,5204,27,3,0,12,23,3,4,SUPPORT,1428,False
8,0,0,False,False,4,MIDDLE,0,2,0,0,12755,82,0,0,0,0,0,0,SOLO,1223,True
6,0,0,False,False,14,TOP,0,2,0,0,14672,93,0,0,0,0,0,0,SUPPORT,1223,True
7,0,0,False,False,9,TOP,0,4,0,0,13896,0,0,0,0,0,0,0,SUPPORT,1223,True
4,0,0,False,False,16,TOP,0,4,0,0,15319,46,1,0,3,0,0,0,DUO,1223,True
16,0,0,False,False,16,TOP,0,1,0,0,14494,17,0,0,2,0,0,0,SUPPORT,1223,True
12,0,0,False,True,8,MIDDLE,0,0,4,0,12875,63,0,0,0,0,0,0,SUPPORT,1223,False
13,0,0,False,False,9,MIDDLE,0,0,4,0,13007,198,0,0,0,0,0,0,SUPPORT,1223,False
10,0,0,True,False,8,MIDDLE,0,0,4,0,12220,50,0,0,0,0,0,0,SUPPORT,1223,False
12,0,0,False,True,11,MIDDLE,0,0,4,0,13738,29,0,0,2,0,0,0,SUPPORT,1223,False
12,0,0,False,True,4,JUNGLE,0,0,4,0,11836,48,0,0,4,0,0,0,NONE,1223,False
4,0,0,True,False,13,TOP,4,7,1,16,14248,19,2,0,12,9,1,0,SOLO,1528,True
5,0,0,False,False,7,JUNGLE,195,1,1,24,12264,16,1,0,21,5,3,4,NONE,1528,True
2,0,0,False,False,4,MIDDLE,0,8,1,10,10143,6,9,0,34,5,0,0,SOLO,1528,True
3,0,0,False,False,2,BOTTOM,0,6,1,15,9258,6,8,0,24,8,3,0,CARRY,1528,True
5,0,0,False,False,5,BOTTOM,1,5,1,42,9496,34,1,0,8,21,6,1,SUPPORT,1528,True
10,0,0,False,False,2,TOP,0,1,11,17,7713,5,0,0,2,9,1,1,SOLO,1528,False
7,3,0,False,False,9,JUNGLE,126,0,11,14,11519,20,7,0,148,4,1,1,NONE,1528,False
7,0,0,False,False,1,MIDDLE,0,0,11,9,8526,25,8,0,45,10,1,0,SOLO,1528,False
4,0,0,False,False,2,BOTTOM,0,0,11,20,8179,7,0,0,8,10,2,1,CARRY,1528,False
3,0,0,False,False,5,BOTTOM,0,0,11,58,8161,33,1,0,21,26,4,4,SUPPORT,1528,False
7,0,0,False,False,9,NONE,0,3,0,0,12545,78,0,0,1,0,0,0,SUPPORT,1083,True
5,0,0,False,False,1,NONE,0,4,0,0,11339,23,0,0,1,0,0,0,SUPPORT,1083,True
6,0,0,False,False,2,NONE,0,2,0,0,11132,39,0,0,0,0,0,0,SUPPORT,1083,True
11,0,0,False,False,24,NONE,0,2,0,0,17265,0,0,0,0,0,0,0,DUO,1083,True
9,0,0,False,False,9,NONE,0,3,0,0,12606,0,0,0,2,0,0,0,SUPPORT,1083,True
7,0,0,False,True,9,NONE,0,0,4,0,11517,34,6,0,18,0,0,0,SUPPORT,1083,False
12,0,0,False,True,12,NONE,0,0,4,0,12302,37,0,0,3,0,0,0,DUO,1083,False
9,0,0,False,True,2,NONE,0,0,4,0,10216,48,0,0,2,0,0,0,SUPPORT,1083,False
8,0,0,False,True,10,NONE,0,0,4,0,12500,30,0,0,1,0,0,0,SUPPORT,1083,False
9,0,0,True,False,5,NONE,0,0,4,0,11235,74,0,0,3,0,0,0,SUPPORT,1083,False
2,0,0,True,False,6,TOP,0,7,0,13,11516,9,7,0,35,6,2,2,SOLO,1485,True
1,3,0,False,True,11,JUNGLE,178,5,0,23,12536,15,0,0,41,7,1,1,NONE,1485,True
2,0,0,False,False,10,MIDDLE,2,6,0,16,11849,2,11,0,40,10,3,3,SOLO,1485,True
4,0,0,False,False,4,BOTTOM,0,5,0,15,9883,12,8,0,34,7,3,0,CARRY,1485,True
3,0,0,False,False,1,BOTTOM,0,8,0,52,7059,11,2,0,11,25,5,3,SUPPORT,1485,True
9,0,0,False,False,2,TOP,0,0,11,8,8396,35,5,0,9,7,0,0,DUO,1485,False
5,1,0,False,False,4,JUNGLE,118,0,11,21,9035,13,18,0,85,4,2,2,NONE,1485,False
7,0,0,False,False,3,TOP,0,0,11,16,9045,20,13,0,32,10,2,3,DUO,1485,False
6,0,0,False,False,3,BOTTOM,0,0,11,13,7260,43,4,0,21,5,1,0,CARRY,1485,False
6,0,0,False,False,0,BOTTOM,0,0,11,39,5465,35,0,0,32,18,4,1,SUPPORT,1485,False
5,0,0,True,False,15,TOP,4,3,6,21,20531,21,9,0,82,4,3,0,SOLO,2454,True
10,4,2,False,False,10,JUNGLE,160,0,6,30,15752,280,5,0,70,9,5,0,NONE,2454,True
8,0,0,False,False,9,MIDDLE,0,2,6,32,15286,53,3,0,75,14,5,2,SOLO,2454,True
10,0,0,False,False,16,BOTTOM,39,8,6,24,21876,36,3,0,41,14,4,0,CARRY,2454,True
10,0,0,False,False,8,BOTTOM,2,3,6,90,14564,51,1,0,31,36,12,4,SUPPORT,2454,True
12,0,0,False,False,3,TOP,8,6,11,32,16683,16,4,0,51,10,6,3,SOLO,2454,False
11,2,0,False,False,14,JUNGLE,255,1,11,56,22332,31,17,0,46,6,11,4,NONE,2454,False
13,0,0,False,False,8,MIDDLE,0,0,11,26,15628,1,21,0,88,7,3,3,SOLO,2454,False
10,0,0,False,False,14,BOTTOM,8,0,11,26,17218,15,4,0,18,14,1,0,CARRY,2454,False
12,0,0,False,False,3,BOTTOM,0,1,11,103,11257,55,1,0,34,40,11,4,SUPPORT,2454,False
6,0,0,False,False,16,MIDDLE,8,3,10,17,18269,31,6,0,65,10,1,0,SUPPORT,1958,False
9,2,0,False,True,4,JUNGLE,148,1,10,21,11202,44,1,0,7,4,3,2,NONE,1958,False
10,0,0,False,True,8,MIDDLE,0,1,10,24,11729,22,5,0,14,17,2,0,SUPPORT,1958,False
7,0,0,True,False,5,MIDDLE,4,1,10,16,10826,17,1,0,15,8,1,0,SUPPORT,1958,False
14,0,0,False,True,3,BOTTOM,1,1,10,75,8320,71,3,0,80,36,2,3,SOLO,1958,False
6,0,1,False,False,7,TOP,19,6,4,25,14021,22,0,0,16,14,3,2,SOLO,1958,True
9,3,0,False,False,18,JUNGLE,163,2,4,20,18119,40,3,0,53,6,2,0,NONE,1958,True
6,0,0,False,False,4,MIDDLE,8,2,4,21,11094,9,7,0,8,14,0,0,SOLO,1958,True
11,0,0,False,False,16,BOTTOM,4,5,4,15,16394,17,0,0,23,7,2,0,CARRY,1958,True
4,0,0,False,False,1,BOTTOM,0,4,4,88,11121,37,0,0,11,39,8,2,SUPPORT,1958,True
4,1,0,False,False,5,JUNGLE,8,0,4,21,12177,29,9,0,18,12,0,0,NONE,1918,True
5,2,1,True,False,7,JUNGLE,162,2,4,20,13174,17,3,0,60,12,3,5,NONE,1918,True
3,0,0,False,True,5,MIDDLE,1,2,4,16,12359,4,13,0,48,10,1,3,CARRY,1918,True
3,0,0,False,False,13,BOTTOM,10,3,4,15,17084,18,3,0,8,13,0,2,SOLO,1918,True
4,0,0,False,False,0,MIDDLE,0,2,4,75,8093,31,2,0,18,39,5,6,SUPPORT,1918,True
8,0,0,False,False,1,TOP,0,1,8,20,10722,16,3,0,9,11,2,0,DUO,1918,False
7,2,0,False,False,6,JUNGLE,192,1,8,20,14597,12,8,0,29,1,5,0,NONE,1918,False
6,0,0,False,False,3,TOP,14,1,8,19,11754,33,2,0,13,2,5,0,DUO,1918,False
2,0,0,False,False,9,BOTTOM,27,2,8,26,15153,18,7,0,41,6,8,1,CARRY,1918,False
7,0,0,False,False,0,BOTTOM,0,2,8,92,7586,23,0,0,2,39,11,6,SUPPORT,1918,False
4,0,0,True,False,5,TOP,6,5,0,10,11284,44,4,0,17,6,0,0,SOLO,1457,True
2,3,0,False,True,6,JUNGLE,163,6,0,18,10994,24,9,0,63,4,1,0,NONE,1457,True
1,0,0,False,True,5,MIDDLE,2,4,0,17,11199,48,0,0,6,10,0,0,CARRY,1457,True
4,0,0,False,False,9,BOTTOM,0,2,0,17,11754,8,7,0,16,8,2,0,SOLO,1457,True
1,0,0,False,True,2,MIDDLE,4,7,0,55,8464,39,2,0,31,22,10,3,SUPPORT,1457,True
8,0,0,False,False,3,TOP,4,0,11,13,8120,24,14,0,27,9,0,1,SOLO,1457,False
7,0,0,False,False,4,JUNGLE,104,0,11,19,9073,20,15,0,77,6,4,1,NONE,1457,False
5,0,0,False,False,1,MIDDLE,1,0,11,5,8360,18,0,0,15,3,1,0,SOLO,1457,False
5,0,0,False,False,2,BOTTOM,1,0,11,11,8700,8,1,0,27,6,2,0,CARRY,1457,False
2,0,0,False,False,2,BOTTOM,0,0,11,50,6005,23,10,0,52,30,0,6,SUPPORT,1457,False
1,0,0,False,False,9,TOP,12,6,4,15,13931,21,14,0,40,10,0,0,SOLO,1680,True
1,2,1,False,False,4,JUNGLE,211,7,4,23,12247,5,0,0,34,11,2,2,NONE,1680,True
5,0,0,False,False,1,MIDDLE,0,0,4,11,9208,1,13,0,49,5,2,0,SOLO,1680,True
1,0,0,False,False,1,BOTTOM,0,7,4,14,11810,9,12,0,52,8,1,0,CARRY,1680,True
0,0,0,False,False,0,BOTTOM,0,5,4,68,8420,8,5,0,21,32,10,8,SUPPORT,1680,True
6,0,0,False,False,3,TOP,8,2,9,14,11959,28,6,0,52,5,2,0,SOLO,1680,False
2,2,0,False,False,1,JUNGLE,175,0,9,23,9172,16,1,0,27,0,8,0,NONE,1680,False
1,0,0,True,False,2,MIDDLE,0,1,9,25,10132,21,2,0,22,11,3,3,SOLO,1680,False
2,0,0,False,False,1,BOTTOM,4,1,9,14,10797,8,9,0,34,7,0,0,CARRY,1680,False
5,0,0,False,True,1,BOTTOM,8,0,9,66,6499,28,10,0,141,33,8,1,SUPPORT,1680,False
0,0,0,False,False,1,NONE,0,1,0,7,6388,13,1,0,4,5,0,0,DUO,913,True
0,0,0,False,False,3,NONE,123,0,0,11,6981,7,0,0,1,1,2,1,SUPPORT,913,True
3,0,0,False,False,11,NONE,2,1,0,7,8260,0,7,0,26,6,0,1,SUPPORT,913,True
2,0,0,False,True,2,NONE,0,0,0,8,5770,14,0,0,3,5,2,0,SUPPORT,913,True
0,0,0,True,False,1,NONE,0,0,0,15,4182,23,4,0,8,7,2,4,SUPPORT,913,True
3,0,0,False,False,0,NONE,0,0,2,7,3907,17,8,0,21,5,0,0,SUPPORT,913,False
1,2,0,False,False,4,NONE,98,0,2,7,5942,4,0,0,9,1,1,0,SUPPORT,913,False
7,0,0,False,False,0,NONE,0,0,2,5,4331,0,4,0,19,5,0,0,SUPPORT,913,False
5,0,0,False,False,0,NONE,0,0,2,4,4184,2,0,0,12,3,0,0,SUPPORT,913,False
2,0,0,False,False,1,NONE,0,0,2,31,4147,19,0,0,3,14,4,2,SUPPORT,913,False
7,0,0,False,False,5,TOP,0,2,7,38,13507,87,11,0,84,11,4,5,DUO,2053,True
11,2,1,True,False,23,JUNGLE,135,3,7,38,20083,15,2,0,65,1,12,0,NONE,2053,True
4,0,0,False,True,7,TOP,18,3,7,24,16745,3,3,0,11,12,2,0,DUO,2053,True
10,0,1,False,False,4,BOTTOM,4,3,7,30,13130,9,1,0,19,13,4,2,CARRY,2053,True
10,0,0,False,False,3,BOTTOM,2,3,7,88,10527,19,7,0,36,38,10,0,SUPPORT,2053,True
11,0,0,False,False,2,TOP,0,2,9,13,12170,31,1,0,23,9,1,0,SOLO,2053,False
7,3,0,False,False,15,JUNGLE,179,1,9,20,16031,14,1,0,142,3,2,0,NONE,2053,False
7,0,0,False,False,6,MIDDLE,0,1,9,23,13267,31,15,0,53,12,1,0,SOLO,2053,False
9,0,0,False,False,14,BOTTOM,12,4,9,17,16679,2,15,0,75,10,3,0,CARRY,2053,False
8,0,0,False,False,2,BOTTOM,0,4,9,109,9777,29,0,0,19,47,9,10,SUPPORT,2053,False
11,0,0,False,False,4,TOP,0,1,11,20,12718,27,2,0,18,11,1,0,DUO,1881,False
9,1,0,False,False,2,JUNGLE,151,1,11,28,11678,40,3,0,32,11,4,0,NONE,1881,False
8,0,0,False,False,5,TOP,0,2,11,12,12367,16,28,0,46,10,0,1,DUO,1881,False
11,1,0,False,False,14,BOTTOM,8,0,11,19,16525,23,15,0,64,8,3,0,CARRY,1881,False
10,0,0,False,False,5,BOTTOM,0,0,11,76,11263,43,1,0,39,30,12,6,SUPPORT,1881,False
6,0,0,False,True,12,MIDDLE,30,6,4,37,19424,19,0,0,34,18,3,0,DUO,1881,True
8,3,1,True,False,18,JUNGLE,195,3,4,17,17394,27,2,0,36,0,5,0,NONE,1881,True
4,0,0,False,True,6,MIDDLE,6,4,4,10,13965,63,10,0,45,8,2,1,DUO,1881,True
6,0,0,False,True,12,BOTTOM,20,1,4,17,17302,5,9,0,82,11,4,0,CARRY,1881,True
8,0,0,False,False,1,BOTTOM,0,2,4,83,9049,51,2,0,47,45,4,7,SUPPORT,1881,True
7,0,0,False,False,6,JUNGLE,1,2,7,15,9772,25,10,0,43,7,2,1,NONE,1408,False
6,1,0,False,False,0,JUNGLE,135,0,7,19,7423,14,0,0,71,4,1,2,NONE,1408,False
4,0,0,False,False,1,TOP,0,0,7,10,7187,16,4,0,28,5,1,0,SOLO,1408,False
4,0,0,False,False,1,BOTTOM,0,0,7,15,8581,16,13,0,40,7,3,0,CARRY,1408,False
6,0,0,False,False,3,BOTTOM,2,0,7,47,6586,27,1,0,15,27,3,0,SUPPORT,1408,False
5,0,0,False,False,2,TOP,2,1,2,8,8387,19,1,0,8,4,1,0,DUO,1408,True
2,1,0,False,True,11,JUNGLE,150,4,2,17,12569,19,21,0,79,5,1,3,NONE,1408,True
0,0,0,False,False,7,TOP,0,3,2,11,10707,4,0,0,7,7,0,0,DUO,1408,True
1,0,0,True,False,6,BOTTOM,0,4,2,11,10528,10,0,0,11,7,1,0,CARRY,1408,True
3,0,0,False,True,1,BOTTOM,0,3,2,69,7251,37,12,0,51,37,7,7,SUPPORT,1408,True
8,0,0,False,False,4,MIDDLE,0,0,0,0,8950,37,0,0,0,0,0,0,SUPPORT,1579,False
7,0,0,False,False,1,MIDDLE,0,0,0,0,9950,63,0,0,0,0,0,0,SUPPORT,1579,False
5,0,0,False,False,6,BOTTOM,0,0,0,0,14500,77,0,0,0,0,0,0,SUPPORT,1579,True
7,0,0,False,True,1,TOP,0,0,0,0,14250,59,0,0,0,0,0,0,SUPPORT,1579,False
6,0,0,True,False,8,TOP,0,0,0,0,12250,5,0,0,0,0,0,0,SUPPORT,1579,False
5,0,0,False,False,6,BOTTOM,0,0,0,0,13000,11,1,0,2,0,0,0,SUPPORT,1579,False
6,0,0,False,False,4,BOTTOM,0,0,0,0,12500,21,5,0,6,0,0,0,SUPPORT,1579,False
5,0,0,False,False,7,BOTTOM,0,0,0,0,13000,4,0,0,1,0,0,0,SUPPORT,1579,True
3,0,0,False,False,11,BOTTOM,0,0,0,0,23000,192,1,0,2,0,0,0,SUPPORT,1579,True
5,0,0,False,False,12,BOTTOM,0,0,0,0,24366,29,0,0,1,0,0,0,SUPPORT,1579,True
2,0,0,False,False,10,TOP,0,7,2,14,15942,5,11,0,36,9,1,0,SOLO,1576,True
6,1,0,False,False,6,JUNGLE,174,1,2,22,10470,10,5,0,57,7,3,0,NONE,1576,True
2,0,0,False,False,3,MIDDLE,6,4,2,10,12047,4,3,0,12,6,1,0,CARRY,1576,True
6,0,0,False,False,5,BOTTOM,0,2,2,13,9983,3,27,0,66,8,1,0,SOLO,1576,True
2,0,0,False,False,1,MIDDLE,0,4,2,69,7600,34,5,0,72,28,9,3,SUPPORT,1576,True
7,0,0,False,False,1,TOP,0,2,9,22,9610,18,5,0,11,8,4,1,SOLO,1576,False
2,3,0,False,True,5,JUNGLE,191,0,9,11,10730,10,4,0,39,1,1,0,NONE,1576,False
5,0,0,False,False,2,MIDDLE,0,0,9,16,10471,52,2,0,8,12,2,3,SOLO,1576,False
7,0,0,True,False,6,BOTTOM,1,0,9,16,9805,10,17,0,55,6,2,0,CARRY,1576,False
4,0,0,False,True,4,BOTTOM,0,0,9,72,7887,18,10,0,69,36,5,7,SUPPORT,1576,False
8,0,0,False,False,10,BOTTOM,0,0,0,0,24535,49,0,0,0,0,0,0,SUPPORT,1631,True
8,0,0,False,False,13,BOTTOM,0,0,0,0,27115,22,0,0,0,0,0,0,DUO,1631,True
7,0,0,False,False,9,MIDDLE,0,0,0,0,10500,35,0,0,3,0,0,0,SUPPORT,1631,False
6,0,0,False,False,16,BOTTOM,0,0,0,0,24335,149,2,0,4,0,0,0,SUPPORT,1631,True
8,0,0,False,False,0,MIDDLE,0,0,0,0,9790,28,0,0,0,0,0,0,SUPPORT,1631,False
8,0,0,False,False,8,MIDDLE,0,0,0,0,13900,43,0,0,1,0,0,0,SUPPORT,1631,False
7,0,0,False,False,10,MIDDLE,0,0,0,0,12100,30,0,0,0,0,0,0,CARRY,1631,False
6,0,0,False,False,1,JUNGLE,0,0,0,0,6750,9,0,0,0,0,0,0,NONE,1631,False
9,0,0,False,False,1,MIDDLE,0,0,0,0,16665,18,0,0,16,0,0,0,SUPPORT,1631,False
6,0,0,False,False,2,JUNGLE,0,0,0,0,6760,0,0,0,4,0,0,0,NONE,1631,False
0,0,0,True,False,8,TOP,0,4,1,6,11586,28,5,0,9,5,0,0,SOLO,1294,True
0,1,0,False,False,5,JUNGLE,157,2,1,12,9585,17,2,0,43,7,0,0,NONE,1294,True
1,1,0,False,True,9,MIDDLE,8,2,1,8,10948,12,0,0,20,7,0,1,DUO,1294,True
2,0,0,False,False,0,MIDDLE,4,0,1,7,8619,14,0,0,1,3,1,0,DUO,1294,True
4,0,0,False,True,1,MIDDLE,0,1,1,45,5797,29,3,0,18,20,2,2,SUPPORT,1294,True
7,0,0,False,False,0,JUNGLE,0,1,5,7,6299,4,3,0,24,4,0,0,NONE,1294,False
5,1,0,False,False,2,JUNGLE,148,0,5,9,7703,10,1,0,20,1,0,0,NONE,1294,False
5,0,0,False,False,0,MIDDLE,0,0,5,11,7788,21,13,0,29,7,0,0,SOLO,1294,False
2,0,0,False,False,3,BOTTOM,0,0,5,12,8815,4,6,0,25,7,1,0,CARRY,1294,False
4,0,0,False,False,2,BOTTOM,0,0,5,42,5418,9,8,0,64,19,4,1,SUPPORT,1294,False
8,0,1,False,True,3,TOP,12,6,5,21,15115,22,4,0,23,10,1,1,SOLO,2098,True
2,2,0,True,False,7,JUNGLE,155,1,5,31,12476,32,1,0,12,0,8,0,NONE,2098,True
9,0,0,False,False,6,MIDDLE,8,4,5,16,16218,24,1,0,11,8,1,2,SOLO,2098,True
3,0,0,False,True,2,BOTTOM,7,1,5,13,13917,36,6,0,24,8,2,0,SOLO,2098,True
9,0,0,False,True,13,JUNGLE,2,1,5,94,13829,27,6,0,38,35,15,2,NONE,2098,True
3,0,0,False,False,11,TOP,32,4,11,29,18886,16,1,0,17,11,5,4,SOLO,2098,False
8,1,0,False,False,3,JUNGLE,174,0,11,28,11566,8,8,0,22,7,2,5,NONE,2098,False
8,0,0,False,False,6,MIDDLE,8,0,11,24,14719,8,9,0,16,9,5,0,SOLO,2098,False
5,0,0,False,False,6,BOTTOM,0,2,11,29,14143,44,13,0,105,11,2,3,CARRY,2098,False
7,0,0,False,False,4,BOTTOM,4,0,11,81,9381,69,9,0,41,38,5,5,SUPPORT,2098,False
6,0,0,False,False,5,TOP,4,0,8,13,10492,19,0,0,4,8,0,0,SOLO,1505,False
6,0,0,False,False,6,JUNGLE,115,0,8,21,10595,20,3,0,42,5,3,0,NONE,1505,False
3,0,0,False,False,6,MIDDLE,14,0,8,10,8939,16,2,0,44,6,1,0,SOLO,1505,False
5,1,0,True,False,2,BOTTOM,4,1,8,18,9351,23,15,0,36,8,2,2,CARRY,1505,False
6,0,0,False,True,1,BOTTOM,4,1,8,63,5922,8,5,0,33,31,5,3,SUPPORT,1505,False
7,0,0,False,False,9,JUNGLE,8,2,2,11,11048,42,0,0,2,7,0,0,NONE,1505,True
6,2,0,False,False,3,JUNGLE,116,2,2,16,9783,17,4,0,73,4,3,0,NONE,1505,True
3,0,0,False,False,5,MIDDLE,4,0,2,20,10451,7,6,0,20,9,3,3,SOLO,1505,True
4,1,0,False,False,8,TOP,4,5,2,11,10968,0,2,0,56,7,1,0,SOLO,1505,True
1,0,0,False,False,1,BOTTOM,0,5,2,46,7422,29,3,0,34,20,3,0,SOLO,1505,True
4,0,0,False,False,7,TOP,0,2,9,18,12041,41,9,0,27,9,1,0,SOLO,1661,False
9,1,0,False,False,3,JUNGLE,164,0,9,12,10195,23,3,0,23,1,3,0,NONE,1661,False
7,1,0,False,False,3,MIDDLE,8,2,9,10,11215,72,5,0,34,5,0,1,SOLO,1661,False
3,0,0,False,False,13,BOTTOM,0,4,9,16,16234,11,1,0,19,7,4,0,CARRY,1661,False
8,0,0,False,False,1,BOTTOM,0,3,9,73,7741,68,2,0,46,37,2,8,SUPPORT,1661,False
8,0,0,False,False,2,MIDDLE,4,2,6,12,10585,20,0,0,20,7,1,0,SUPPORT,1661,True
6,2,1,True,False,10,JUNGLE,173,5,6,18,13825,25,4,0,25,3,3,0,NONE,1661,True
2,0,0,False,False,15,MIDDLE,0,6,6,15,18041,11,5,0,63,7,1,0,DUO,1661,True
6,0,0,False,False,3,MIDDLE,0,0,6,9,9173,7,0,0,0,5,1,0,SUPPORT,1661,True
5,0,0,False,False,1,TOP,0,5,6,57,9057,75,7,0,113,21,6,3,SOLO,1661,True
0,0,0,False,False,4,TOP,0,3,2,14,10428,20,3,0,17,9,1,0,SOLO,1558,True
1,2,0,False,False,8,JUNGLE,145,2,2,24,11469,11,14,0,72,11,3,2,NONE,1558,True
1,0,0,False,False,10,MIDDLE,4,4,2,8,13400,16,1,0,8,5,0,0,SOLO,1558,True
2,0,0,False,False,3,BOTTOM,4,3,2,15,9245,18,7,0,23,8,4,0,CARRY,1558,True
2,0,0,False,False,1,BOTTOM,0,3,2,62,6946,18,14,0,28,24,9,4,SUPPORT,1558,True
5,0,0,False,False,0,TOP,8,1,7,13,8740,7,0,0,11,7,0,0,SOLO,1558,False
3,2,0,False,False,1,JUNGLE,176,1,7,18,9101,10,3,0,37,3,3,0,NONE,1558,False
4,0,0,False,False,1,MIDDLE,8,0,7,8,9726,9,6,0,14,5,0,1,SOLO,1558,False
5,0,0,True,False,2,BOTTOM,0,1,7,17,8917,8,12,0,20,11,4,3,CARRY,1558,False
9,0,0,False,True,2,BOTTOM,0,0,7,66,6294,19,3,0,80,25,13,6,SUPPORT,1558,False
4,0,0,True,False,26,TOP,17,6,2,15,19097,7,1,0,6,8,1,0,SOLO,1774,True
2,3,1,False,False,4,JUNGLE,198,4,2,11,12234,11,6,0,13,0,3,0,NONE,1774,True
2,0,0,False,False,0,MIDDLE,4,4,2,8,10247,48,31,0,50,7,0,0,SOLO,1774,True
1,0,0,False,False,5,BOTTOM,8,7,2,7,13551,2,2,0,2,7,0,0,CARRY,1774,True
2,0,0,False,False,0,BOTTOM,0,7,2,52,9558,29,5,0,46,22,6,3,SUPPORT,1774,True
11,0,0,False,False,2,MIDDLE,12,1,11,22,9176,5,0,0,2,11,3,0,DUO,1774,False
7,1,0,False,False,2,JUNGLE,144,0,11,23,9479,2,0,0,3,3,6,0,NONE,1774,False
4,0,0,False,False,5,MIDDLE,2,0,11,18,10953,17,2,0,5,6,3,0,DUO,1774,False
7,0,0,False,False,2,BOTTOM,0,1,11,13,12346,2,0,0,5,7,3,0,CARRY,1774,False
6,0,0,False,False,0,BOTTOM,0,0,11,34,6368,13,3,0,15,16,2,2,SUPPORT,1774,False
